ANNOSCOLASTICO;AREAGEOGRAFICA;CAPSCUOLA;CODICECOMUNESCUOLA;CODICEISTITUTORIFERIMENTO;CODICESCUOLA;DENOMINAZIONEISTITUTORIFERIMENTO;DENOMINAZIONESCUOLA;DESCRIZIONECARATTERISTICASCUOLA;DESCRIZIONECOMUNE;DESCRIZIONETIPOLOGIAGRADOISTRUZIONESCUOLA;INDICAZIONESEDEDIRETTIVO;INDICAZIONESEDEOMNICOMPRENSIVO;INDIRIZZOEMAILSCUOLA;INDIRIZZOPECSCUOLA;INDIRIZZOSCUOLA;PROVINCIA;REGIONE;SITOWEBSCUOLA; LONGITUDINE; LATITUDINE
201516;NORD EST;31056;H523;TVIC875005;TVAA875023;IC RONCADE;FRATELLI GRIMM;Non Disponibile;RONCADE;SCUOLA INFANZIA;NO;Non Disponibile;TVIC875005@istruzione.it;Non Disponibile;VIA TRENTO TRIESTE 4;TREVISO;VENETO;www.icroncade.it;12.37566;45.613
201516;NORD EST;31044;F443;TVIC87900C;TVEE87903L;IC MONTEBELLUNA 2;F. BARACCA;Non Disponibile;MONTEBELLUNA;SCUOLA PRIMARIA;NO;Non Disponibile;TVIC87900C@istruzione.it;Non Disponibile;VIA A.ANASSILIDE7;TREVISO;VENETO;www.icmontebelluna2.gov.it;12.2420979;45.6554942
201516;NORD EST;32100;A757;BLIS01200T;BLRC01201R;T. CATULLO;IPSSCT T.CATULLO;Non Disponibile;BELLUNO;IST  PROF  PER I SERVIZI COMMERCIALI;NO;Non Disponibile;BLIS01200T@istruzione.it;Non Disponibile;VIA GARIBALDI 10;BELLUNO;VENETO;www.istitutocatullo.it;12.2130998;46.1393277
201516;NORD EST;37051;B107;VRIC87100D;VRAA87104D;IC SALIZZOLE;GIRASOLE MALPASSO;Non Disponibile;BOVOLONE;SCUOLA INFANZIA;NO;Non Disponibile;VRIC87100D@istruzione.it;Non Disponibile;VIA MALPASSO;VERONA;VENETO;www.icsalizzole.it;11.0967346;45.2548577
201516;NORD EST;45010;C500;ROIC807009;ROEE80704E;ISTITUTO COMPRENSIVO VILLADOSE;MARCONI GUGLIELMO  - CEREGNANO;Non Disponibile;CEREGNANO;SCUOLA PRIMARIA;NO;Non Disponibile;ROIC807009@istruzione.it;Non Disponibile;VIA MARCONI 1;ROVIGO;VENETO;www.icvilladose.gov.it;11.99995;45.1386899
201516;NORD EST;30173;L736;VEPM02000G;VEPM02000G;I.I.S. LUIGI  STEFANINI;I.I.S. LUIGI  STEFANINI;Non Disponibile;VENEZIA;ISTITUTO MAGISTRALE;SI;Non Disponibile;VEPM02000G@istruzione.it;vepm02000g@pec.istruzione.it;VIA DEL MIGLIO N. 30;VENEZIA;VENETO;www.liceistefanini.gov.it;12.26721;45.49201
201516;NORD EST;36043;B485;VIIC864002;VIEE864025;I.C. CAMISANO VICENTINO;IC CAMISANO VICENTINO- RAMPAZZO;Non Disponibile;CAMISANO VICENTINO;SCUOLA PRIMARIA;NO;Non Disponibile;VIIC864002@istruzione.it;Non Disponibile;VIA CHIESA N. 1;VICENZA;VENETO;www.ic-camisano.vi.it;11.6895606;45.5397968
201516;NORD EST;30030;F229;VEIC868002;VEEE868047;I.C.  LUIGI NONO MIRA  I;G. LEOPARDI;Non Disponibile;MIRA;SCUOLA PRIMARIA;NO;Non Disponibile;VEIC868002@istruzione.it;Non Disponibile;VIA BERNINI1;VENEZIA;VENETO;www.istitutocomprensivomira1@istruzione.it;12.1449946;45.4355055
201516;NORD EST;36010;B835;VIIC80900D;VIEE80901G;IC REZZARA CARRE';IC CARRE'-CAPOLUOGO;Non Disponibile;CARRE';SCUOLA PRIMARIA;NO;Non Disponibile;VIIC80900D@istruzione.it;Non Disponibile;VIA COMPANS 9;VICENZA;VENETO;icscarre.gov.it;11.45931;45.75316
201516;NORD EST;36061;A703;VIIS01700L;VITD017507;I.I.S.  REMONDINI;REMONDINI -SERALE;Non Disponibile;BASSANO DEL GRAPPA;ISTITUTO TECNICO COMMERCIALE;NO;Non Disponibile;VIIS01700L@istruzione.it;Non Disponibile;VIA TRAVETTORE33;VICENZA;VENETO;www.remondini.net;11.73204;45.75345
201516;NORD EST;35031;A001;PDIC85000P;PDEE850062;ISTIT. COMPRENS. ABANO TERME;ABANO BUSONERA;Non Disponibile;ABANO TERME;SCUOLA PRIMARIA;NO;Non Disponibile;PDIC85000P@istruzione.it;Non Disponibile;VIA BARBIERI 1;PADOVA;VENETO;www.icsabano.it;11.7715162;45.3560797
201516;NORD EST;35028;G693;PDIC8AA004;PDEE8AA016;IC PIOVE DI SACCO I;PIOVE DI SACCO-UMBERTO PRIMO;Non Disponibile;PIOVE DI SACCO;SCUOLA PRIMARIA;NO;Non Disponibile;PDIC8AA004@istruzione.it;Non Disponibile;VIA UMBERTO PRIMO 1;PADOVA;VENETO;www.ic1piovedisacco.gov.it;12.0363399;45.29359
201516;NORD EST;30027;H823;VEIC824008;VEAA824015;ROMOLO  ONOR;JOAN MIRO';Non Disponibile;SAN DONA' DI PIAVE;SCUOLA INFANZIA;NO;Non Disponibile;VEIC824008@istruzione.it;Non Disponibile;VIA IPPOLITO NIEVO S.DONA' DI PIAVE I;VENEZIA;VENETO;w.w.w.iconor.it;12.5691554;45.633612
201516;NORD EST;32043;A266;BLIS003003;BLIS003003;ISTITUTO OMNICOMPRENSIVO VALBOITE;ISTITUTO OMNICOMPRENSIVO VALBOITE;Non Disponibile;CORTINA D'AMPEZZO;ISTITUTO SUPERIORE;SI;BLIS003003;BLIS003003@istruzione.it;blis003003@pec.istruzione.it;VIA    DEI CAMPI N. 2;BELLUNO;VENETO;Non Disponibile;12.1371745;46.5352883
201516;NORD EST;31040;C580;TVIC88100C;TVMM88103G;IC MOTTA DI LIVENZA;SMS LEOPARDI  CESSALTO (IC MOTT;Non Disponibile;CESSALTO;SCUOLA PRIMO GRADO;NO;Non Disponibile;TVIC88100C@istruzione.it;Non Disponibile;VIA   EINAUDI 15;TREVISO;VENETO;www.icmottadilivenza.gov.it;12.609955;45.714826
201516;NORD EST;31015;C957;TVIC867006;TVAA867024;IC CONEGLIANO 2 GB CIMA;LA NOSTRA FAMIGLIA;Non Disponibile;CONEGLIANO;SCUOLA INFANZIA;NO;Non Disponibile;TVIC867006@istruzione.it;Non Disponibile;VIA COSTA ALTA;TREVISO;VENETO;www.icconegliano2cima.gov.it;12.279886;45.9002567
201516;NORD EST;31035;C670;TVIC85000R;TVEE850075;IC PEDEROBBA;SCUOLA PRIMARIA;Non Disponibile;CROCETTA DEL MONTELLO;SCUOLA PRIMARIA;NO;Non Disponibile;TVIC85000R@istruzione.it;Non Disponibile;VIA ERIZZO 133/BIS;TREVISO;VENETO;www.icpederobba.gov.it;12.0343445;45.8286577
201516;NORD EST;32044;G642;BLIS00100B;BLRI001013;ENRICO FERMI;I.P.S.I.A. OTTICA;Non Disponibile;PIEVE DI CADORE;IST PROF INDUSTRIA E ARTIGIANATO;NO;Non Disponibile;BLIS00100B@istruzione.it;Non Disponibile;VIA DEGLI ALPINI 59;BELLUNO;VENETO;www.cadorescuola.it;12.36904;46.42642
201516;NORD EST;37010;I414;VRIC86300E;VRMM86302L;IC CAPRINO VERONESE;SAN ZENO DI MONTAGNA;Non Disponibile;SAN ZENO DI MONTAGNA;SCUOLA PRIMO GRADO;NO;Non Disponibile;VRIC86300E@istruzione.it;Non Disponibile;VIA        MONTE BALDO         47;VERONA;VENETO;www.icscaprinoveronese.it;10.772589;45.5698533
201516;NORD EST;37053;C498;VRIC85500G;VREE85503Q;IC CEREA;CEREA VISENTINI OLGA;Non Disponibile;CEREA;SCUOLA PRIMARIA;NO;Non Disponibile;VRIC85500G@istruzione.it;Non Disponibile;MONS.DARIO CORDIOLI  5;VERONA;VENETO;icsommariva.gov.it;11.2120328;45.1954194
201516;NORD EST;30175;L736;VEIC87100T;VEEE87101X;I.C.   C.BASEGGIO;C. BASEGGIO-TEMPO PIENO-CATENE;Non Disponibile;VENEZIA;SCUOLA PRIMARIA;NO;Non Disponibile;VEIC87100T@istruzione.it;Non Disponibile;VIA TRIESTE 203;VENEZIA;VENETO;www.icbaseggio.gov.it;12.1996963;45.4769396
201516;NORD EST;36100;L840;VIIC869005;VIEE869028;IC VICENZA 10 - VIA COLOMBO;IC VICENZA 10 - MADDALENE;Non Disponibile;VICENZA;SCUOLA PRIMARIA;NO;Non Disponibile;VIIC869005@istruzione.it;Non Disponibile;STRADA DEL PASUBIO 238;VICENZA;VENETO;http://www.ic10vicenza.gov.it;11.5158198;45.5666299
201516;NORD EST;45020;L985;ROIC81200R;ROEE812031;FRATTA POLESINE;MAZZINI G. - VILLANOVA DEL GH.;Non Disponibile;VILLANOVA DEL GHEBBO;SCUOLA PRIMARIA;NO;Non Disponibile;ROIC81200R@istruzione.it;Non Disponibile;VIALE A. MORO 17;ROVIGO;VENETO;www.icfrattapolesine.gov.it;11.64213;45.06008
201516;NORD EST;30030;E980;VEIC83700A;VEEE83702D;I.C. S. - G.MATTEOTTI - MAERNE;GIOVANNI XXIII;Non Disponibile;MARTELLAGO;SCUOLA PRIMARIA;NO;Non Disponibile;VEIC83700A@istruzione.it;Non Disponibile;VIA OLMO 200;VENEZIA;VENETO;www.icmatteottimaerne.gov.it;12.1620725;45.5237428
201516;NORD EST;35126;G224;PDIC891001;PDMM891012;VIII IC DI PADOVA A.VOLTA;TODESCO - VIII I.C.;Non Disponibile;PADOVA;SCUOLA PRIMO GRADO;NO;Non Disponibile;PDIC891001@istruzione.it;Non Disponibile;VIA G. LEOPARDI 16;PADOVA;VENETO;8icspadova.gov.it;11.88476;45.39446
201516;NORD EST;35017;G688;PDIC86300R;PDAA86301N;DI PIOMBINO DESE;PIOMBINO D. RONCHI-WALT DISNEY;Non Disponibile;PIOMBINO DESE;SCUOLA INFANZIA;NO;Non Disponibile;PDIC86300R@istruzione.it;Non Disponibile;VIA RONCHI SINISTRA;PADOVA;VENETO;http://www.icpiombinodese.it.gov;12.0113629;45.5936262
201516;NORD EST;32026;F094;BLIC80900T;BLEE809054;IC  MEL MARCO DA MELO;DANTE ALIGHIERI - MEL;Non Disponibile;MEL;SCUOLA PRIMARIA;NO;Non Disponibile;BLIC80900T@istruzione.it;Non Disponibile;VIA SANT'ANDREA N.5;BELLUNO;VENETO;www.comprensivomel.it;12.2178624;46.1374774
201516;NORD EST;31100;L407;TVIC87200N;TVMM87201P;IC TREVISO 3  G.G.FELISSENT;SMS G.G.FELISSENT TREVISO IC 3;Non Disponibile;TREVISO;SCUOLA PRIMO GRADO;NO;Non Disponibile;TVIC87200N@istruzione.it;Non Disponibile;VIA CADUTI DI CEFALONIA19;TREVISO;VENETO;www.ic3felissent.gov.it;12.2514768;45.6536011
201516;NORD EST;31032;B879;TVIC82200L;TVEE82202Q;IC CASALE SUL SILE;GIUSEPPE BERTO;Non Disponibile;CASALE SUL SILE;SCUOLA PRIMARIA;NO;Non Disponibile;TVIC82200L@istruzione.it;Non Disponibile;VIA PESCHIERE 50;TREVISO;VENETO;www.iccasale.gov.it;12.276667;45.6244954
201516;NORD EST;37020;B152;VRIC849008;VREE84902B;IC DOLCE' PERI;BRENTINO B. VALLAGARINA;Non Disponibile;BRENTINO BELLUNO;SCUOLA PRIMARIA;NO;Non Disponibile;VRIC849008@istruzione.it;Non Disponibile;VIA ADIGE;VERONA;VENETO;www.icperi.gov.it;10.8945733;45.652309
201516;NORD EST;45020;L985;ROIC81200R;ROMM81202V;FRATTA POLESINE;MONS. S.PORTA-VILLANOVA DEL GH.;Non Disponibile;VILLANOVA DEL GHEBBO;SCUOLA PRIMO GRADO;NO;Non Disponibile;ROIC81200R@istruzione.it;Non Disponibile;VIALE A. MORO 17;ROVIGO;VENETO;www.icfrattapolesine.gov.it;11.64213;45.06008
201516;NORD EST;30126;L736;VEIC840006;VEAA840035;I.C. FRANCA ONGARO;SCUOLA INFANZIA SAN PIETRO;Non Disponibile;VENEZIA;SCUOLA INFANZIA;NO;Non Disponibile;VEIC840006@istruzione.it;Non Disponibile;VIA DEI BOTTA 323;VENEZIA;VENETO;www.scuolelidopellestrina.gov.it;12.33197;45.43909
201516;NORD EST;30015;C638;VEIS02200R;VERM02201X;CESTARI-RIGHI;GIORGIO CINI;Non Disponibile;CHIOGGIA;IST PROF INDUSTRIA E ATTIVITA' MARINARE;NO;Non Disponibile;VEIS02200R@istruzione.it;Non Disponibile;VIA A. MORO;VENEZIA;VENETO;www.cestari-righi.gov.it;12.2792093;45.2011025
201516;NORD EST;32023;A206;BLIC82700B;BLIC82700B;IC ALLEGHE;IC ALLEGHE;Non Disponibile;ALLEGHE;ISTITUTO COMPRENSIVO;SI;Non Disponibile;BLIC82700B@istruzione.it;blic82700b@pec.istruzione.it;VIA CARDUCCI 6;BELLUNO;VENETO;Non Disponibile;11.9951549;46.438226
201516;NORD EST;35010;B564;PDIC84200Q;PDMM84202T;DI CURTAROLO E CAMPO S.MARTINO;DON BOSCO DI CAMPO S. MARTINO;Non Disponibile;CAMPO SAN MARTINO;SCUOLA PRIMO GRADO;NO;Non Disponibile;PDIC84200Q@istruzione.it;Non Disponibile;VIA DE GASPERI 45;PADOVA;VENETO;www.traibanchi.gov.it;11.8371131;45.5518484
201516;NORD EST;36021;A627;VIIC87300R;VIEE87301V;IC RAMIRO FABIANI-BARBARANO;PR. A.FERRETTO -BARBARANO CAP;Non Disponibile;BARBARANO VICENTINO;SCUOLA PRIMARIA;NO;Non Disponibile;VIIC87300R@istruzione.it;Non Disponibile;VIA G.B. ZONATO 15;VICENZA;VENETO;www.icsbarbarano.gov.it;11.5457578;45.4079563
201516;NORD EST;32032;D530;BLIC83300P;BLEE83302T;IC  FELTRE;FARRA;Non Disponibile;FELTRE;SCUOLA PRIMARIA;NO;Non Disponibile;BLIC83300P@istruzione.it;Non Disponibile;VIA BOSCARIZ 1;BELLUNO;VENETO;www.comprensivofeltre.it;11.9026389;46.0223217
201516;NORD EST;32032;D530;BLIC83300P;BLMM83301Q;IC  FELTRE;GINO ROCCA FELTRE;Non Disponibile;FELTRE;SCUOLA PRIMO GRADO;NO;Non Disponibile;BLIC83300P@istruzione.it;Non Disponibile;VIA        A. FUSINATO         14;BELLUNO;VENETO;www.comprensivofeltre.it;11.9126606;46.0233279
201516;NORD EST;37057;H924;VRIC8AC00D;VRIC8AC00D;IC 01  SAN GIOVANNI LUPATOTO;IC 01  SAN GIOVANNI LUPATOTO;Non Disponibile;SAN GIOVANNI LUPATOTO;ISTITUTO COMPRENSIVO;SI;Non Disponibile;VRIC8AC00D@istruzione.it;vric8ac00d@pec.istruzione.it;VIA CA' DEI SORDI 18;VERONA;VENETO;Non Disponibile;11.03993;45.38254
201516;NORD EST;37053;C498;VRIC85500G;VRMM85501L;IC CEREA;CEREA - FRATELLI SOMMARIVA;Non Disponibile;CEREA;SCUOLA PRIMO GRADO;NO;Non Disponibile;VRIC85500G@istruzione.it;Non Disponibile;VIA        GANDHI              1;VERONA;VENETO;icsommariva.gov.it;11.2128247;45.1895463
201516;NORD EST;37122;L781;VREE066004;VREE066004;EDUCANDATO AGLI ANGELI;EDUCANDATO AGLI ANGELI;EDUCANDATO FEMMINILE;VERONA;SCUOLA PRIMARIA;NO;Non Disponibile;VREE066004@istruzione.it;Non Disponibile;VIA CESARE BATTISTI 8;VERONA;VENETO;Non Disponibile;10.9913559;45.4344033
201516;NORD EST;35010;L947;PDIC86400L;PDIC86400L;DI VILLAFRANCA PADOVANA;DI VILLAFRANCA PADOVANA;Non Disponibile;VILLAFRANCA PADOVANA;ISTITUTO COMPRENSIVO;SI;Non Disponibile;PDIC86400L@istruzione.it;pdic86400l@pec.istruzione.it;VIA TAGGI' DI SOPRA  12;PADOVA;VENETO;Non Disponibile;11.8131232;45.4687704
201516;NORD EST;31010;E071;TVIC846005;TVEE84606C;IC SAN FIOR;D. BIRAGO;Non Disponibile;GODEGA DI SANT'URBANO;SCUOLA PRIMARIA;NO;Non Disponibile;TVIC846005@istruzione.it;Non Disponibile;VIA S.URBANO 99;TREVISO;VENETO;www.icsanfior.it;12.388542;45.9118238
201516;NORD EST;36020;I783;VIIC84900X;VIMM849033;IC BOMBIERI VALSTAGNA;SMS SOLAGNA;Non Disponibile;SOLAGNA;SCUOLA PRIMO GRADO;NO;Non Disponibile;VIIC84900X@istruzione.it;Non Disponibile;VIA IV NOVEMBRE;VICENZA;VENETO;icbombierivalstagna.org;11.7177855;45.8172331
201516;NORD EST;30027;H823;VEIC824008;VEEE82402B;ROMOLO  ONOR;FORTE 48;Non Disponibile;SAN DONA' DI PIAVE;SCUOLA PRIMARIA;NO;Non Disponibile;VEIC824008@istruzione.it;Non Disponibile;VIA CARROZZANI 29;VENEZIA;VENETO;iconor.it;12.5777261;45.6340098
201516;NORD EST;32030;D530;BLIC807006;BLAA807024;IC  CESIOMAGGIORE D.ALIGHIERI;VILLABRUNA;Non Disponibile;FELTRE;SCUOLA INFANZIA;NO;Non Disponibile;BLIC807006@istruzione.it;Non Disponibile;VIA DON A. SCOPEL 9;BELLUNO;VENETO;www.comprensivocesiomaggiore.it;11.93412;46.05875
201516;NORD EST;36100;L840;VITD09000X;VITD090509;ITC G. PIOVENE;I.T.C. PIOVENE SERALE;Non Disponibile;VICENZA;ISTITUTO TECNICO COMMERCIALE;NO;Non Disponibile;VITD09000X@istruzione.it;Non Disponibile;CORSO SAN FELICE E FORTUNATO 225;VICENZA;VENETO;www.itcpiovene.it;11.5357007;45.5453679
201516;NORD EST;36073;D020;VIIC82400G;VIEE82403Q;IC CORNEDO CROSARA;IC CORNEDO VIC. - CAPOLUOGO;Non Disponibile;CORNEDO VICENTINO;SCUOLA PRIMARIA;NO;Non Disponibile;VIIC82400G@istruzione.it;Non Disponibile;VIA MAZZALOVO;VICENZA;VENETO;www.iccrosaracornedo.gov.it;11.3432237;45.6148844
201516;NORD EST;45018;G923;ROIC81300L;ROEE81301P;PORTO TOLLE;LOC. CA' TIEPOLO;Non Disponibile;PORTO TOLLE;SCUOLA PRIMARIA;NO;Non Disponibile;ROIC81300L@istruzione.it;Non Disponibile;VIA MATTEOTTI 246;ROVIGO;VENETO;www.icportotolle.it;12.3297962;44.9510122
201516;NORD EST;30015;C638;VEIC84900L;VEAA84901D;I.C. CHIOGGIA 4;BRONDOLO;Non Disponibile;CHIOGGIA;SCUOLA INFANZIA;NO;Non Disponibile;VEIC84900L@istruzione.it;Non Disponibile;VIALE MEDITERRANEO 917;VENEZIA;VENETO;www.chioggia4.gov.it;12.2849084;45.1964617
201516;NORD EST;30014;C383;VEIS00200G;VERI00251L;G. VERONESE - G. MARCONI;G. MARCONI;Non Disponibile;CAVARZERE;IST PROF INDUSTRIA E ARTIGIANATO;NO;Non Disponibile;VEIS00200G@istruzione.it;Non Disponibile;VIA T. SERAFIN 15;VENEZIA;VENETO;www.ipsiamarconi.it;12.087998;45.1324914
201516;NORD EST;32020;D470;BLIS00600E;BLRH00601P;ISTITUTO ISTRUZIONE SUPERIORE FOLLADOR;IPSSAR FALCADE;CONVITTO ANNESSO;FALCADE;IST PROF PER I SERVIZI ALBERGHIERI E RISTORAZIONE;NO;Non Disponibile;BLIS00600E@istruzione.it;Non Disponibile;VIA TRIESTE 25;BELLUNO;VENETO;www.follador.gov.it;11.88333;46.36188
201516;NORD EST;37138;L781;VRIC89200E;VRMM89201G;IC VR 03 S.BERNARDINO-B.GO TN;VR N.3 - DANTE ALIGHIERI;Non Disponibile;VERONA;SCUOLA PRIMO GRADO;NO;Non Disponibile;VRIC89200E@istruzione.it;Non Disponibile;VIA PORTA CATENA 4;VERONA;VENETO;www.comprensivo03vr.gov.it;10.9803985;45.4470368
201516;NORD EST;36071;A459;VIIC885003;VIEE885015;IC 1 ARZIGNANO;SAN ROCCO;Non Disponibile;ARZIGNANO;SCUOLA PRIMARIA;NO;Non Disponibile;VIIC885003@istruzione.it;Non Disponibile;VIA TRENTO 65/B;VICENZA;VENETO;www.ics1arzignano.gov.it;11.325957;45.523845
201516;NORD EST;36027;H556;VIIC85700V;VIAA85701Q;IC ROSA' A.G.RONCALLI;GLI AQUILONI;Non Disponibile;ROSA';SCUOLA INFANZIA;NO;Non Disponibile;VIIC85700V@istruzione.it;Non Disponibile;VIA  LEPANTO35;VICENZA;VENETO;www.scuolerosa.it;11.7568271;45.7224823
201516;NORD EST;36014;I353;VIIC835002;VIAA83502X;IC SANTORSO  G.B.CIPANI;SC. INF. S. GIUSEPPE;Non Disponibile;SANTORSO;SCUOLA INFANZIA;NO;Non Disponibile;VIIC835002@istruzione.it;Non Disponibile;VIA A. ROSSI;VICENZA;VENETO;www.ics-santorso.gov.it;11.3929229;45.7379747
201516;NORD EST;35128;G224;PDIC88400T;PDIC88400T;VII IC DI PADOVA S.CAMILLO;VII IC DI PADOVA S.CAMILLO;Non Disponibile;PADOVA;ISTITUTO COMPRENSIVO;SI;Non Disponibile;PDIC88400T@istruzione.it;pdic88400t@pec.istruzione.it;VIA SANUDO;PADOVA;VENETO;Non Disponibile;11.8967444;45.4004555
201516;NORD EST;30030;E980;VEIC83700A;VEEE83701C;I.C. S. - G.MATTEOTTI - MAERNE;NAZARIO SAURO;Non Disponibile;MARTELLAGO;SCUOLA PRIMARIA;NO;Non Disponibile;VEIC83700A@istruzione.it;Non Disponibile;VIA TASSO 16;VENEZIA;VENETO;www.icmatteottimaerne.gov.it;12.160917;45.5219617
201516;NORD EST;31046;F999;TVIC88400X;TVEE884034;IC ODERZO;F.RISMONDO;Non Disponibile;ODERZO;SCUOLA PRIMARIA;NO;Non Disponibile;TVIC88400X@istruzione.it;Non Disponibile;VIA COMUNALE DI FAE'  40;TREVISO;VENETO;www.icoderzo.gov.it;12.4665965;45.7618098
201516;NORD EST;36100;L840;VIIC872001;VIEE872035;IC VICENZA 2 - VIA PIOVENE;IC VICENZA  2- LIOY - CAIMPENTA;Non Disponibile;VICENZA;SCUOLA PRIMARIA;NO;Non Disponibile;VIIC872001@istruzione.it;Non Disponibile;VIALE CAMISANO 197;VICENZA;VENETO;http://www.ic2bortolan.it;11.5862;45.53951
201516;NORD EST;35010;L349;PDIC87600V;PDEE876011;DI TREBASELEGHE - G.PONTI;TREBASELEGHE LOC. SILVELLE;Non Disponibile;TREBASELEGHE;SCUOLA PRIMARIA;NO;Non Disponibile;PDIC87600V@istruzione.it;Non Disponibile;VIA MONTELLO II TRONCO64;PADOVA;VENETO;www.icstrebaseleghe.gov.it;12.041207;45.611195
201516;NORD EST;35040;F148;PDIC87700P;PDEE877051;DI CASALE SCODOSIA SCULDASCIA;MERLARA - DANTE ALIGHIERI;Non Disponibile;MERLARA;SCUOLA PRIMARIA;NO;Non Disponibile;PDIC87700P@istruzione.it;Non Disponibile;VIA STRADONA 88;PADOVA;VENETO;www.icsculdascia.it;11.4451417;45.1658498
201516;NORD EST;35030;I595;PDIC89800Q;PDEE89801T;SELVAZZANO DENTRO II;SELVAZZANO - P . R. GIULIANI;Non Disponibile;SELVAZZANO DENTRO;SCUOLA PRIMARIA;NO;Non Disponibile;PDIC89800Q@istruzione.it;Non Disponibile;VIA CESAROTTI 1/B;PADOVA;VENETO;WWW.ICSELVAZZANO2.IT;11.7833382;45.3911815
201516;NORD EST;31100;L407;TVIC874009;TVEE87405G;IC TREVISO 5  L.COLETTI;G. CARDUCCI;Non Disponibile;TREVISO;SCUOLA PRIMARIA;NO;Non Disponibile;TVIC874009@istruzione.it;Non Disponibile;VIA DEL GALLETTO;TREVISO;VENETO;www.comprensivo5coletti.gov.it;12.2270238;45.679748
201516;NORD EST;31010;C689;TVIC86000B;TVEE86004L;IC SAN POLO  L.LUZZATTI;G. B. LOVADINA;Non Disponibile;CIMADOLMO;SCUOLA PRIMARIA;NO;Non Disponibile;TVIC86000B@istruzione.it;Non Disponibile;VIA ROMA;TREVISO;VENETO;www.icsanpolodipiave.gov.it;12.401438;45.9310779
201516;NORD EST;37060;I826;VRIC814009;VRIC814009;IC SONA;IC SONA;Non Disponibile;SONA;ISTITUTO COMPRENSIVO;SI;Non Disponibile;VRIC814009@istruzione.it;vric814009@pec.istruzione.it;VIA        PERGOLESI           13;VERONA;VENETO;Non Disponibile;11.0245102;45.448667
201516;NORD EST;37013;B709;VRIC86300E;VRIC86300E;IC CAPRINO VERONESE;IC CAPRINO VERONESE;Non Disponibile;CAPRINO VERONESE;ISTITUTO COMPRENSIVO;SI;Non Disponibile;VRIC86300E@istruzione.it;vric86300e@pec.istruzione.it;VIA S. PERTINI 22;VERONA;VENETO;Non Disponibile;10.7929639;45.606581
201516;NORD EST;37040;A837;VRIC84200D;VREE84204P;IC MINERBE;BEVILACQUA LA MASA G.;Non Disponibile;BEVILACQUA;SCUOLA PRIMARIA;NO;Non Disponibile;VRIC84200D@istruzione.it;Non Disponibile;VIA STAZIONE 140;VERONA;VENETO;www.icminerbe.gov.it;11.3980568;45.2315802
201516;NORD EST;30021;B642;VEIC81900R;VEMM81901T;ANDREA  PALLADIO;ENRICO FERMI;Non Disponibile;CAORLE;SCUOLA PRIMO GRADO;NO;Non Disponibile;VEIC81900R@istruzione.it;Non Disponibile;PIAZZA L.DA VINCI;VENEZIA;VENETO;www.scuolacaorle.gov.it;12.880933;45.5993672
201516;NORD EST;30035;F241;VEIS00300B;VEPC00301P;ETTORE MAJORANA;ELENA CORNER;Non Disponibile;MIRANO;LICEO CLASSICO;NO;Non Disponibile;VEIS00300B@istruzione.it;Non Disponibile;MATTEOTTI 44;VENEZIA;VENETO;www.majoranacorner.it;12.0979965;45.4961403
201516;NORD EST;36010;D750;VIIC88700P;VIMM88704V;IC GALLIO;SMS FOZA;Non Disponibile;FOZA;SCUOLA PRIMO GRADO;NO;Non Disponibile;VIIC88700P@istruzione.it;Non Disponibile;VIA  ROMA 1;VICENZA;VENETO;www.icgallio.gov.it;11.580711;45.595132
201516;NORD EST;30015;C638;VEIC85000R;VEIC85000R;I.C. CHIOGGIA 3;I.C. CHIOGGIA 3;Non Disponibile;CHIOGGIA;ISTITUTO COMPRENSIVO;SI;Non Disponibile;VEIC85000R@istruzione.it;veic85000r@pec.istruzione.it;VIA ALDO MORO 1097;VENEZIA;VENETO;Non Disponibile;12.2778489;45.2020687
201516;NORD EST;37139;L781;VRIC83900N;VRIC83900N;VR 06 CHIEVO BASSONA B.GO N.;VR 06 CHIEVO BASSONA B.GO N.;Non Disponibile;VERONA;ISTITUTO COMPRENSIVO;SI;Non Disponibile;VRIC83900N@istruzione.it;vric83900n@pec.istruzione.it;VIA        PUGLIE7/E;VERONA;VENETO;Non Disponibile;10.9499236;45.4554208
201516;NORD EST;32010;M342;BLIC82100C;BLEE82102G;IC LONGARONE;SC.PRIM. CASTELLAVAZZO;Non Disponibile;LONGARONE;SCUOLA PRIMARIA;NO;Non Disponibile;BLIC82100C@istruzione.it;Non Disponibile;VIA IV OTTOBRE;BELLUNO;VENETO;www.istitutocomprensivo.info;12.3055432;46.2871438
201516;NORD EST;36100;L840;VIIS01600R;VIRC01601Q;I.I.S.  ALMERICO DA SCHIO;IPSSCT  ALMERICO DA SCHIO;Non Disponibile;VICENZA;IST  PROF  PER I SERVIZI COMMERCIALI;NO;Non Disponibile;VIIS01600R@istruzione.it;Non Disponibile;VIA BADEN POWELL 33;VICENZA;VENETO;www.adaschio.it;11.5557032;45.5636274
201516;NORD EST;37043;C041;VRIC84600R;VRMM84601T;IC VILLA BARTOLOMEA;CASTAGNARO I. NIEVO;Non Disponibile;CASTAGNARO;SCUOLA PRIMO GRADO;NO;Non Disponibile;VRIC84600R@istruzione.it;Non Disponibile;VIA        STAZIONE;VERONA;VENETO;icvillabartolomea.gov.it;11.4060397;45.1206094
